Time To Mat,Call Price,Spot Price,Realized Volatility,Implied Volatility
1.04133,102,1043.22,0.128325,0.134362
1.04132,103,1046.8,0.129966,0.136571
1.04132,103.5,1046.85,0.129799,0.138731
1.04131,103.499,1044.25,0.130857,0.134914
1.0413,103.5,1043.8,0.130905,0.136431
1.0413,103.505,1045.45,0.131212,0.138713
1.04128,103.505,1043.75,0.131684,0.138713
1.04128,101.01,1045,0.131817,0.145601
1.04128,102.5,1044.67,0.131822,0.14189
1.04128,102.499,1042.83,0.132068,0.139449
1.04127,102.5,1045.42,0.132862,0.143393
1.04126,103,1045.5,0.132843,0.143893
1.04125,101.005,1044.62,0.132811,0.13554
1.04125,101.5,1043.72,0.132953,0.144991
1.04125,101.505,1042.65,0.133054,0.143843
1.04123,101.005,1041.72,0.132924,0.144018
1.04123,103.005,1039.5,0.133588,0.136099
1.04122,103,1039.65,0.13352,0.137633
1.04122,102.499,1039.6,0.13352,0.138622
1.04122,101.01,1038.5,0.133667,0.140744
1.04121,94.005,1040.95,0.13378,0.137092
1.0412,101.51,1039.75,0.133042,0.14169
1.0412,98.01,1040.25,0.132439,0.137294
1.0412,98.505,1042.8,0.133222,0.138253
1.04119,98.55,1042.5,0.13301,0.139317
1.04118,95.55,1043,0.132993,0.146686
1.04111,266.05,1063,0.17655,0.149541
1.03916,118.75,1063,0.176203,0.182137
1.03913,98.5,1019.5,0.317644,0.184369
1.03912,91,1020.5,0.317711,0.329536
1.03912,91.5,1022.62,0.317951,0.331284
1.03912,93.45,1023.2,0.317407,0.327798
1.03912,93.4,1020.48,0.317659,0.323198
1.03911,96,1026.55,0.317636,0.325519
1.03911,98.4495,1031.82,0.318995,0.326667
1.03911,98.9995,1031.53,0.318964,0.327651
1.03911,97.9995,1029.18,0.319179,0.326828
1.0391,95.45,1027.5,0.319295,0.331168
1.0391,95.5,1026.55,0.319324,0.330003
1.0391,95.4995,1028.5,0.319161,0.332685
1.0391,90.5,1024.25,0.319854,0.326649
1.0391,88.001,1027.5,0.320482,0.326344
1.03909,88.05,1027.42,0.320481,0.327379
1.03909,88.5,1026.95,0.320465,0.325649
1.03908,88.75,1027,0.320465,0.32508
1.03908,87.5,1030.5,0.321199,0.332826
1.03908,89,1030.75,0.321205,0.331007
1.03908,89.5,1032.1,0.32132,0.331641
1.03908,90,1034,0.321475,0.333246
1.03907,90.5,1033.5,0.321287,0.331669
1.03907,88.5,1033.08,0.321278,0.323478
1.03907,88.0005,1032.9,0.32121,0.324424
1.03907,88.5,1032.97,0.321211,0.335254
1.03907,88.6,1034,0.320173,0.324343
1.03906,88.6005,1034.17,0.320164,0.322505
1.03906,88.5005,1037.6,0.319231,0.327406
1.03906,88.7505,1037.5,0.318834,0.3248
1.03906,92,1039.7,0.318705,0.331235
1.03906,92.0055,1040.53,0.318739,0.332098
1.03905,92.35,1043.85,0.319398,0.323904
1.03905,92.3505,1044.97,0.319382,0.326779
1.03904,98,1039.43,0.321033,0.329547
1.03904,95.005,1042.97,0.321791,0.332915
1.03904,94.505,1043,0.321784,0.335671
1.03904,94.5,1040.5,0.322087,0.332221
1.03903,93.005,1041.3,0.321901,0.3255
1.03903,92.506,1041.9,0.321931,0.327155
1.03902,93,1047.5,0.323709,0.333791
1.03902,93.255,1049.53,0.323948,0.327572
1.03902,95,1051,0.323938,0.337919
1.03902,95.055,1050.8,0.323918,0.337488
1.03901,95.0545,1051.3,0.323933,0.338148
1.03901,94.9995,1051.55,0.323486,0.32668
1.03901,94.0055,1049.05,0.322505,0.336651
1.039,94.1495,1049.55,0.322049,0.33504
1.039,94.4995,1052.5,0.322515,0.325442
1.039,94.5995,1053,0.322525,0.326837
1.039,95.0145,1054.32,0.322601,0.327729
1.039,95.28,1053.67,0.322069,0.32633
1.039,95,1054.03,0.322016,0.326428
1.03899,95.33,1053.53,0.321464,0.324828
1.03899,95.505,1053.55,0.321451,0.335311
1.03899,96.4995,1050.28,0.321775,0.328306
1.03898,92.5,1050.72,0.321588,0.327188
1.03898,94.9995,1051.78,0.321631,0.334276
1.03898,95.5,1059.03,0.324286,0.331423
1.03897,96.005,1062.85,0.324504,0.32903
1.03897,99.98,1064.5,0.323437,0.334277
1.03897,100.73,1063.12,0.323548,0.328381
1.03897,100.975,1062.55,0.323497,0.327197
1.03896,101.225,1058.95,0.32396,0.333315
1.03895,100.501,1063.53,0.325074,0.330545
1.03895,101.475,1063.5,0.324943,0.330411
1.03895,101.575,1062.5,0.324966,0.328479
1.03894,100.5,1061.5,0.325023,0.329663
1.03894,100.975,1062.08,0.325025,0.329463
1.03893,100.75,1061.5,0.323626,0.329183
1.03893,100,1060.72,0.323573,0.327071
1.03893,100.25,1061.78,0.322686,0.327866
1.03893,100.251,1061.53,0.322669,0.325733
1.03892,100.75,1062,0.318291,0.325183
1.03892,101.25,1062.5,0.318294,0.327884
1.03892,101.251,1061.47,0.318375,0.326428
1.03892,101.25,1061.45,0.31835,0.326554
1.03891,100.75,1065.43,0.318792,0.321444
1.0389,100.751,1064.47,0.318839,0.332901
1.0389,101.5,1066.45,0.318915,0.322105
1.0389,106.5,1067,0.318831,0.323047
1.03889,105.001,1066.85,0.318732,0.32624
1.03889,103.501,1066.8,0.31842,0.329548
1.03889,103.5,1066.3,0.31829,0.328207
1.03889,103.45,1066.8,0.318285,0.328783
1.03888,103.95,1066.62,0.318289,0.327328
1.03888,105.95,1066.78,0.318273,0.32278
1.03888,108,1069.22,0.318542,0.321389
1.03888,112,1070.35,0.31794,0.325937
1.03887,112.001,1071.25,0.317964,0.326034
1.03886,112.25,1071,0.317521,0.325125
1.03886,112.5,1071.03,0.317496,0.323677
1.03886,112.501,1071.22,0.317381,0.323917
1.03886,112.55,1071.5,0.317166,0.323965
1.03885,121.049,1077.62,0.318968,0.32412
1.03885,121.025,1078.38,0.318958,0.328883
1.03885,118.55,1078.45,0.318696,0.322956
1.03885,120,1079.57,0.318429,0.33254
1.03884,120.5,1082.5,0.318789,0.323215
1.03884,116.001,1081.53,0.318799,0.333212
1.03884,117,1081.5,0.31872,0.330813
1.03884,119,1081.75,0.318607,0.326261
1.03883,124.501,1082.25,0.318516,0.325579
1.03882,121.5,1077.83,0.319357,0.326034
1.03882,118.5,1067.42,0.32549,0.331689
1.03882,118.501,1068.6,0.325531,0.333721
1.03881,117.501,1061.75,0.328122,0.338299
1.03881,117.5,1064.47,0.328179,0.335437
1.03881,118,1067.03,0.328355,0.338023
1.0388,118.001,1074.47,0.331062,0.337241
1.0388,118.5,1073.58,0.33085,0.340154
1.0388,118.501,1077.25,0.331426,0.345099
1.03879,118.499,1070.83,0.333754,0.336885
1.03879,118,1070.33,0.311883,0.342007
1.03879,116.501,1069.83,0.3119,0.324956
1.03878,117.001,1072.75,0.164995,0.316114
1.03876,117.5,1069.58,0.166341,0.171555
1.03876,116.001,1069.1,0.166089,0.177134
1.03875,114.751,1069.08,0.166106,0.179583
1.03875,115,1067.85,0.165267,0.177218
1.03874,115.001,1066.35,0.161876,0.173348
1.03874,116.501,1066.45,0.159008,0.17509
1.03873,116.5,1067.65,0.159051,0.171131
1.03872,114.495,1067.58,0.158226,0.163929
1.0387,114.995,1067.33,0.157784,0.172691
1.03869,115.245,1068.97,0.157763,0.161663
1.03869,114.25,1068.47,0.157542,0.16327
1.03868,113.999,1069.97,0.155104,0.165657
1.03868,114,1067.47,0.155026,0.169066
1.03867,114.999,1069.47,0.155303,0.169483
1.03867,115,1069.4,0.155241,0.169922
1.03867,115.249,1069.45,0.155241,0.169275
1.03866,115.6,1069.25,0.15407,0.168139
1.03866,115.999,1071.22,0.154365,0.167801
1.03866,116.45,1071.2,0.154258,0.16727
1.03866,116.451,1072.42,0.154048,0.168902
1.03865,113.5,1071.5,0.154145,0.162165
1.03865,116.45,1071.03,0.154151,0.166569
1.03865,116.451,1072.5,0.154263,0.168802
1.03864,116.95,1072.5,0.154269,0.167826
1.03864,117.45,1072.53,0.154223,0.166674
1.03864,117.95,1074.2,0.154416,0.167924
1.03863,118.45,1076.85,0.15386,0.1591
1.03863,117.45,1074.97,0.154386,0.157529
1.03862,116.5,1073.88,0.154184,0.1592
1.03861,114.976,1074.8,0.154193,0.163886
1.03861,117.95,1076.12,0.153212,0.158748
1.03861,117.875,1074.5,0.15353,0.166548
1.0386,118,1077.03,0.149975,0.158688
1.03859,118.9,1080.5,0.149825,0.154827
1.03859,119.45,1082.4,0.150088,0.156201
1.03859,120.5,1079.28,0.150474,0.161388
1.03859,120.353,1079,0.15049,0.162081
1.03859,120.353,1078,0.150681,0.16055
1.03858,120.5,1079.47,0.147395,0.162881
1.03858,120.45,1079.53,0.147022,0.156544
1.03858,120.95,1080.72,0.146941,0.156483
1.03857,120.45,1081.43,0.146937,0.15865
1.03857,120.95,1080.65,0.147055,0.156194
1.03857,123.499,1081.7,0.147127,0.151879
1.03857,121.95,1082,0.146181,0.156286
1.03856,122.45,1080.53,0.146535,0.150829
1.03856,122.451,1082.53,0.145994,0.154727
1.03856,123.999,1083.65,0.146072,0.151666
1.03856,123.5,1083.4,0.145963,0.152643
1.03855,124.999,1083.6,0.145863,0.149062
1.03855,124.5,1084.47,0.145905,0.15151
1.03855,126.975,1084.7,0.145833,0.15814
1.03854,126,1085.88,0.145918,0.150034
1.03851,125.5,1091.15,0.147142,0.160154
1.03851,126,1092.85,0.147341,0.151838
1.03851,126.25,1093.72,0.147311,0.153095
1.03851,126.5,1092.53,0.141655,0.162751
1.0385,127.475,1091.12,0.140401,0.146768
1.03849,127.5,1102.08,0.152985,0.150765
1.03849,132.475,1102.62,0.152655,0.16409
1.03848,132.476,1101.25,0.152878,0.161038
1.03847,132.725,1098.55,0.152083,0.168615
1.03847,132.75,1099.42,0.150003,0.156039
1.03846,132.25,1101.72,0.150413,0.157166
1.03846,132,1101.03,0.150324,0.157384
1.03846,132.5,1101.05,0.150126,0.15599
1.03846,133,1102.78,0.150323,0.157368
1.03845,133.5,1104.45,0.150405,0.159463
1.03845,234.95,1104.7,0.150252,nan
1.03845,142.5,1104.25,0.150274,0.161482
1.03845,138.5,1104.55,0.15023,0.159542
1.03841,138.501,1104.95,0.150228,0.160161
1.03642,247.5,1088.92,0.177172,nan
1.03638,159.95,1118,0.241353,0.182585
1.03638,159.9,1119.25,0.24137,0.251017
1.03637,159.75,1117.25,0.240883,0.248138
1.03637,157.5,1119.8,0.241021,0.256795
1.03636,162.25,1122,0.241047,0.249173
1.03636,159.75,1125.5,0.241629,0.24892
1.03635,162.405,1127.75,0.241788,0.247356
1.03635,162.005,1132.5,0.242885,0.256747
1.03635,161.505,1131.5,0.242966,0.258459
1.03634,157.255,1127.5,0.244302,0.250007
1.03634,157.455,1125.03,0.24485,0.260265
1.03634,157.45,1127.53,0.245088,0.253329
1.03634,157.5,1125.97,0.245094,0.251093
1.03634,160,1123.85,0.245504,0.253641
1.03634,160,1124,0.245497,0.254709
1.03633,160,1117.75,0.248341,0.256577
1.03633,155.005,1121,0.248837,0.255432
1.03633,156,1120.53,0.248887,0.253226
1.03633,157.75,1120.72,0.248889,0.261539
1.03633,158.5,1124.47,0.247324,0.253753
1.03632,158.5,1119.78,0.248967,0.255022
1.03632,148.5,1119.5,0.248988,0.257875
1.03631,148,1116.9,0.249501,0.254894
1.0363,148,1115.72,0.249174,0.254013
1.0363,149.5,1115.03,0.249129,0.260692
1.0363,148,1113.75,0.249281,0.262163
1.03629,145.5,1113.7,0.249288,0.256353
1.03629,145,1108.58,0.251151,0.261433
1.03629,145,1108.5,0.249671,0.265029
1.03628,143.5,1105.78,0.242231,0.261375
1.03628,140.005,1107.25,0.242266,0.257272
1.03628,137.501,1105.75,0.238716,0.248956
1.03627,137.5,1106,0.238308,0.242258
1.03627,137.451,1103.8,0.238392,0.250132
1.03627,135,1103.75,0.234634,0.244081
1.03626,135,1097.5,0.237468,0.238818
1.03626,130,1097.53,0.23659,0.244521
1.03625,132.5,1098.55,0.233407,0.250361
1.03625,120.05,1098.5,0.233372,0.2378
1.03624,127,1097.72,0.233405,0.243858
1.03624,128,1098,0.232865,0.241949
1.03623,127.001,1098.05,0.232001,0.24335
1.03623,127.001,1099.47,0.232058,0.243852
1.03622,125.575,1098.5,0.232161,0.245862
1.03622,127.25,1098.45,0.232003,0.241967
1.03621,127.3,1099,0.231771,0.24239
1.0362,127.5,1099.92,0.231796,0.242894
1.0362,129,1096.47,0.232718,0.245965
1.0362,127.5,1099.97,0.233446,0.244861
1.03619,127.55,1102.43,0.233749,0.238008
1.03619,128,1100.03,0.234119,0.245794
1.03619,128.05,1103.25,0.234675,0.239449
1.03618,129,1102.25,0.234684,0.248731
1.03618,130.05,1104.25,0.234302,0.249382
1.03617,131,1105.5,0.23415,0.248317
1.03617,131.051,1105.22,0.234164,0.247456
1.03616,133,1103.97,0.234329,0.240802
1.03614,133.05,1109.5,0.23617,0.237734
1.03614,137.45,1111.95,0.236273,0.246816
1.03613,139.95,1116.95,0.2377,0.249103
1.03613,139.5,1115.2,0.237957,0.250174
1.03613,139.505,1113.25,0.238201,0.247509
1.03612,141.95,1114.42,0.238192,0.243975
1.03612,142,1116.2,0.238233,0.246728
1.03611,142.95,1117.35,0.23826,0.246385
1.03611,144.45,1117.4,0.238259,0.242873
1.03611,144.45,1117.25,0.238157,0.242623
1.03611,146.45,1118.25,0.237805,0.251345
1.03611,146,1119.42,0.237483,0.241513
1.0361,142,1119.45,0.237332,0.250642
1.03607,144,1119.08,0.237351,0.244862
1.03607,142,1119,0.2373,0.249636
1.03607,144,1119.72,0.237016,0.245871
1.03606,143.5,1120.7,0.236705,0.24813
1.03606,142.5,1120.5,0.236026,0.249609
1.03601,140.005,1118.25,0.236298,0.250595
1.03599,141,1120.1,0.235589,0.251769
1.03598,142.5,1120.38,0.235561,0.247174
1.03598,143,1121.12,0.235435,0.247144
1.03597,144,1120.03,0.235491,0.242635
1.03597,146.5,1121.03,0.235511,0.250481
1.03595,150.5,1123.97,0.235904,0.245698
1.03595,153,1123.28,0.235974,0.251439
1.03594,147.95,1123.25,0.235891,0.251611
1.03594,153,1122.7,0.235914,0.250441
1.03594,148,1122.97,0.235914,0.250913
1.03594,149.75,1122.5,0.23572,0.245866
1.03593,150,1122.75,0.235525,0.245286
1.03593,152.75,1123.97,0.235531,0.240219
1.03593,153,1123.22,0.235588,0.250608
1.03593,153,1124.43,0.235634,0.240488
1.03592,152.5,1123.53,0.235719,0.240295
1.03592,151.5,1122.58,0.23583,0.241327
1.03592,151,1122.72,0.23578,0.243022
1.03591,152,1123.75,0.234045,0.242188
1.03591,146,1124.25,0.233904,0.24201
1.0359,146.5,1127.65,0.234527,0.246231
1.0359,146.5,1126.4,0.23453,0.245359
1.0359,149,1124.67,0.234601,0.248565
1.03588,150,1125.78,0.226429,0.248113
1.03587,150.95,1125.25,0.226457,0.240922
1.03587,151,1126.25,0.226319,0.230236
1.03586,152,1125.97,0.225714,0.23934
1.03585,153,1127.88,0.225874,0.238923
1.03583,152.5,1127.5,0.22559,0.239837
1.0358,152.25,1127.55,0.22553,0.239975
1.0358,152.5,1126.55,0.225632,0.237502
1.03578,153,1131.15,0.226783,0.232044
1.03577,152.5,1131.5,0.226636,0.236178
1.03577,154,1131.6,0.226637,0.232345
1.03576,152.5,1130.65,0.2267,0.23442
1.03576,153.5,1130.15,0.226737,0.231208
1.03575,152.7,1130.65,0.226739,0.234123
1.03573,151.5,1130.3,0.20645,0.236486
1.03573,146.5,1127.75,0.125124,0.216454
1.03573,146.5,1127.25,0.124991,0.133572
1.03573,147.5,1127.25,0.124441,0.130426
1.03572,144.5,1127.28,0.123657,nan
1.03572,145,1127.35,0.123067,nan
1.03572,146,1126.3,0.121663,nan
1.03572,145.5,1126.25,0.121007,inf
1.03571,146,1124.53,0.118391,nan
1.03571,146,1124.03,0.118302,0.128933
1.03564,112.5,1115.85,0.124877,0.134332
1.03365,134,1102.5,0.145125,0.129568
1.03365,134,1110.03,0.150876,0.157745
1.03365,134,1113,0.151696,0.161777
1.03365,125.001,1114.5,0.15154,0.163613
1.03364,115,1117,0.152231,0.155027
1.03364,115.005,1116.25,0.148216,0.168035
1.03364,125.245,1116.53,0.147072,0.159959
1.03364,125.251,1118.75,0.147599,0.161949
1.03363,127.501,1127.25,0.15509,0.160734
1.03363,127.505,1127.5,0.153688,0.162486
1.03363,127.506,1127.5,0.151354,0.159698
1.03362,132,1129.47,0.151712,0.16059
1.03362,139,1127.53,0.151381,0.165331
1.03361,139.001,1126.5,0.151341,0.162661
1.03361,144,1127.95,0.15146,0.165452
1.03361,144.005,1128.03,0.151255,0.165817
1.0336,140.005,1120.32,0.157446,0.160837
1.03359,142,1118.53,0.155016,0.164456
1.03359,145,1117.38,0.155169,0.162663
1.03359,149,1120.68,0.155377,0.171737
1.03357,148.5,1127.75,0.159976,0.161072
1.03357,149,1128.8,0.159758,0.1709
1.03356,148.5,1126.4,0.160415,0.16711
1.03354,148,1126.15,0.159854,0.169235
1.0335,149,1134.47,0.166099,0.168692
1.03348,149.5,1138.93,0.1634,0.175276
1.03347,149.945,1136.5,0.164117,0.177177
1.03346,152.945,1138.95,0.164481,0.175572
1.03346,152.845,1143.47,0.166051,0.17239
1.03346,154.445,1143,0.165987,0.183519
1.03345,154.5,1138.55,0.168124,0.174299
1.03344,156,1146.97,0.173851,0.17827
1.03342,155.5,1146.05,0.173913,0.188874
1.03341,156.081,1152.88,0.17721,0.188128
1.03341,156.08,1151,0.177654,0.190693
1.0334,155.95,1149.58,0.177955,0.189012
1.03339,156,1149,0.17802,0.188301
1.03338,158.5,1148.7,0.176665,0.194407
1.03337,160.995,1149.05,0.175786,0.185882
1.03337,164.495,1148.6,0.175463,0.187243
1.03335,164.25,1148.22,0.174781,0.1865
1.03335,164,1144.53,0.175479,0.191545
1.03334,160.5,1142.03,0.176019,0.184026
1.03334,158.5,1138.03,0.177379,0.182488
1.03333,158.495,1139.03,0.177337,0.187148
1.03332,158.5,1138.25,0.177407,0.185542
1.03332,158,1138,0.177216,0.186504
1.03331,158,1134.5,0.175896,0.186504
1.03331,158.25,1132.62,0.175811,0.185539
1.0333,155,1132.25,0.173686,0.18009
1.03328,155.05,1132,0.173371,0.188237
1.03328,154.8,1132,0.172964,0.18826
1.03327,154.55,1132.22,0.172868,0.188528
1.03327,154.575,1131.33,0.17272,0.186574
1.03327,154.57,1131.22,0.172628,0.186107
1.03326,154.545,1128.6,0.173302,0.181024
1.03324,154.745,1131.55,0.174018,0.187411
1.03323,154.5,1132.5,0.174008,0.178297
1.03322,154.3,1130.17,0.174434,0.187339
1.03321,148.945,1123.5,0.178468,0.189397
1.03321,154.195,1126.03,0.178991,0.188673
1.0332,151.25,1124.53,0.179202,0.194408
1.03319,145.945,1122.5,0.179533,0.191926
1.03319,145.495,1123.97,0.179638,0.183701
1.03319,142.445,1122.05,0.179966,0.188189
1.03319,138.445,1120,0.179889,0.195214
1.03318,142.89,1114.83,0.181928,0.187303
1.03318,142.87,1118.5,0.18312,0.197849
1.03316,141.875,1118.7,0.183073,0.190549
1.03316,141.925,1118.15,0.182997,0.189355
1.03315,141.875,1113.25,0.184953,0.193265
1.03315,141.87,1113.53,0.184179,0.197629
1.03315,139.43,1114.47,0.184239,0.191368
1.03314,138.505,1116.38,0.184575,0.197104
1.03313,135.005,1114.25,0.184922,0.190325
1.03313,138.505,1113.95,0.184916,0.194242
1.03312,135.005,1113.32,0.184928,0.189397
1.03312,127.5,1113.75,0.184941,0.196385
1.03311,132.5,1113.97,0.184803,0.196818
1.03311,132.5,1113.35,0.184791,0.195464
1.03311,134,1113.72,0.184668,0.192355
1.03311,134,1117.03,0.185594,0.197852
1.03311,137.5,1116.78,0.185529,0.190503
1.03311,137.5,1118.28,0.18573,0.193011
1.0331,137.505,1116.08,0.186027,0.189535
1.03308,137.455,1115.25,0.186048,0.201278
1.03308,137.95,1120.25,0.187229,0.1964
1.03307,137.951,1120.72,0.187134,0.199575
1.03307,138.2,1121.5,0.186951,0.200135
1.03307,138.201,1121.5,0.186843,0.199772
1.03307,139.45,1119.5,0.187148,0.192884
1.03306,138.175,1118,0.187229,0.194053
1.03306,138.201,1118.5,0.187253,0.19503
1.03306,138.95,1117.53,0.186994,0.19148
1.03305,138.201,1115.28,0.187382,0.201386
1.03305,137.005,1116.75,0.187592,0.19526
1.03304,138,1119.75,0.188322,0.198449
1.03303,138.45,1117.5,0.186888,0.194825
1.03303,137.456,1119.47,0.18724,0.197928
1.033,139.95,1115.72,0.188352,0.198314
1.03299,137.5,1108.85,0.19211,0.194825
1.03299,135.05,1109,0.192111,0.19626
1.03299,135.5,1116,0.196315,0.207067
1.03298,136,1117.47,0.196517,0.204279
1.03298,138.45,1112.97,0.197607,0.203361
1.03297,138.225,1102.5,0.206125,0.213167
1.03297,138.325,1100.58,0.206351,0.214616
1.03297,137.475,1107.53,0.210354,0.216252
1.0329,150.05,1105.4,0.210641,0.214467
1.02544,150.05,1105.4,0.210588,0.214467
1.02543,150.05,1105.4,0.210589,0.214467
1.02543,127.499,1126.95,0.243326,0.219846
1.02542,129,1123.9,0.243913,0.251423
1.02542,129.499,1123.75,0.239493,0.251119
1.02542,129.5,1124.4,0.22691,0.243376
1.02541,129.499,1126.62,0.223295,0.234377
1.02541,128.951,1124.72,0.222997,0.237631
1.02541,136.95,1126.18,0.222984,0.232122
1.02541,136.949,1127.45,0.222667,0.23429
1.0254,138.45,1127.68,0.222617,0.230329
1.0254,137.5,1128.5,0.222652,0.234011
1.0254,138.5,1128.65,0.222327,0.231859
1.0254,145,1128.15,0.21722,0.226611
1.02539,145.5,1128.2,0.217216,0.227728
1.02538,145.55,1127.97,0.21722,0.227204
1.02538,146,1128.15,0.21694,0.226396
1.02537,145.055,1118.55,0.223223,0.224059
1.02536,130,1114.5,0.224279,0.229986
1.02536,127.5,1110.53,0.225164,0.231667
1.02536,126.5,1109,0.225294,0.233383
1.02535,117.5,1109.5,0.221284,0.232016
1.02534,117.499,1108.75,0.221107,0.234991
1.02534,115.499,1108.35,0.221032,0.226666
1.02534,115.549,1108.75,0.220221,0.227047
1.02533,115.554,1109.1,0.216491,0.225987
1.02533,115.999,1106.53,0.216811,0.225474
1.02533,115.5,1107,0.216489,0.228104
1.02532,115.055,1105.75,0.216576,0.226514
1.02532,115.5,1104.53,0.211335,0.223614
1.02531,116.001,1111,0.213182,0.222555
1.0253,116.5,1107.62,0.213584,0.219444
1.02529,124.5,1113.42,0.215803,0.22248
1.02529,124.501,1112.18,0.214257,0.224819
1.02529,119.502,1113.4,0.21442,0.223771
1.02529,122,1114.78,0.213344,0.220247
1.02528,124.5,1118.5,0.209119,0.218203
1.02528,126.5,1119.03,0.20913,0.218112
1.02527,125,1119.22,0.205491,0.222183
1.02527,126,1119,0.205308,0.212081
1.02524,122.501,1120.4,0.205425,0.210385
1.02522,125.001,1120.47,0.205426,0.216969
1.02521,125.5,1119.5,0.205466,0.214051
1.02521,128,1119.5,0.205444,0.22032
1.02519,129,1119.67,0.205455,0.218105
1.02519,127,1119,0.205468,0.209507
1.02518,124.505,1119.4,0.204616,0.216429
1.02518,122.501,1119,0.20423,0.219009
1.02518,124.501,1119,0.203139,0.21329
1.02517,124.53,1119.35,0.203056,0.211649
1.02516,125,1119.88,0.203066,0.211221
1.02516,124.53,1120.25,0.203087,0.213059
1.02511,120.5,1115.22,0.204095,0.214466
1.0251,121.5,1115.5,0.203887,0.214466
1.0251,122,1115.47,0.203884,0.212772
1.0251,120,1115.45,0.203885,0.217661
1.02509,119.5,1114.95,0.203893,0.218044
1.02509,119.5,1112.03,0.204481,0.213124
1.02509,119.5,1111.5,0.204451,0.213415
1.02508,119.001,1110.72,0.204479,0.213288
1.02508,117.55,1110.35,0.204023,0.216283
1.02507,118.049,1106.85,0.204141,0.208328
1.02507,115.55,1109.05,0.204499,0.218349
1.02505,115.05,1105,0.205329,0.213598
1.02503,115.75,1111.78,0.205886,0.212477
1.02503,116.5,1112,0.205362,0.212113
1.02503,116.75,1111.97,0.205217,0.210407
1.02503,117,1112.47,0.20496,0.210338
1.02502,117.001,1114.03,0.204982,0.212441
1.02502,119.5,1115.5,0.204905,0.208783
1.02502,119.999,1114.3,0.204699,0.217733
1.02502,119.5,1113.15,0.202729,0.216615
1.02502,119.501,1112.25,0.201703,0.211179
1.025,120,1113.75,0.201889,0.210435
1.025,120.5,1113.05,0.201903,0.208381
1.02499,120.75,1114.88,0.200277,0.210888
1.02499,121.5,1114.7,0.200274,0.205483
1.02498,120.5,1113.47,0.200322,0.205877
1.02496,117.55,1110.25,0.200843,0.207831
1.02495,118.5,1113.92,0.20159,0.212725
1.02494,119.5,1114.53,0.201611,0.212757
1.02494,120.5,1114.12,0.201593,0.209645
1.02489,118.501,1115.82,0.201805,0.20504
1.02489,120.75,1116.45,0.201831,0.21337
1.02487,121,1115.5,0.201872,0.211178
1.02487,121.5,1115.47,0.201862,0.209978
1.02486,121,1113.62,0.201264,0.208048
1.02485,121.5,1112.88,0.201302,0.204335
1.02485,120.25,1108.8,0.202398,0.213009
1.02485,118.5,1109.62,0.202105,0.208566
1.02484,118.001,1108.97,0.202086,0.208127
1.02483,117.501,1104.53,0.201562,0.214234
1.02483,118.5,1104.5,0.201533,0.210703
1.02481,117.505,1096.72,0.206112,0.212676
1.02481,117.5,1096.15,0.206119,0.220886
1.0248,116.549,1098.1,0.206243,0.214172
1.0248,116,1091.25,0.209638,0.217052
1.02479,113.499,1091.5,0.209615,0.218164
1.02479,113.4,1088.5,0.210182,0.213693
1.02479,113.499,1087.53,0.209921,0.213077
1.02479,111,1088.75,0.209868,0.220496
1.02479,110.999,1088.5,0.209059,0.220003
1.02478,108.999,1088.6,0.20877,0.223372
1.02478,108.999,1087.88,0.208403,0.223372
1.02477,107.499,1087.62,0.207473,0.212095
1.02477,106.999,1085,0.204498,0.219489
1.02477,100.999,1083.03,0.204743,0.212943
1.02476,102.499,1084,0.200692,0.2113
1.02476,103.505,1085.5,0.200712,0.215164
1.02476,104.499,1081.03,0.200785,0.205954
1.02469,135,1099.3,0.219617,0.209231
1.0227,135,1099.3,0.219346,0.209231
1.0227,133.95,1122.65,0.253081,0.225956
1.02269,134.95,1124.47,0.252923,0.256954
1.02269,135.01,1127.4,0.253388,0.261375
1.02269,139.95,1125,0.253799,0.258441
1.02268,139.9,1123.65,0.223032,0.269348
1.02268,129.95,1123,0.222412,0.231422
1.02267,132.95,1126.5,0.22327,0.228746
1.02266,132.951,1126.38,0.223244,0.230242
1.02266,133.45,1127,0.222925,0.230024
1.02265,133.451,1126.6,0.22268,0.228695
1.02265,128.245,1117.47,0.228324,0.237883
1.02264,122.925,1117.53,0.228199,0.237723
1.02264,120.278,1118.45,0.228263,0.233234
1.02264,120.173,1117.9,0.228221,0.2327
1.02264,119,1114,0.22922,0.241281
1.02264,117.651,1110.9,0.229825,0.241474
1.02263,125.95,1109,0.230035,0.243724
1.02263,113.501,1110.5,0.230228,0.240373
1.02263,114.941,1113.08,0.230737,0.241457
1.02263,118.501,1117.75,0.226043,0.241492
1.02262,119.501,1121.03,0.225612,0.235175
1.02262,126.951,1123.43,0.224811,0.232334
1.02262,127.4,1119.35,0.225847,0.23507
1.02262,124.5,1117.88,0.226005,0.229484
1.02261,123,1118.42,0.225972,0.234419
1.0226,123.001,1121.38,0.226523,0.23931
1.02259,123,1120.32,0.226611,0.238639
1.02259,122.95,1119,0.226747,0.236711
1.02258,122.999,1114.65,0.227622,0.241858
1.02258,121.999,1114.8,0.227611,0.234061
1.02258,122.4,1113.17,0.227689,0.242604
1.02258,121.9,1113.67,0.227581,0.232577
1.02257,122.05,1114.28,0.224647,0.232985
1.02256,122.15,1114.92,0.223829,0.227949
1.02256,122.15,1116.6,0.221621,0.229107
